89	پکس گلد	PAX Gold	PAXG	1831.24	598,614,000	0.02%	1401/04/3 00:26
90	چیلیز	Chiliz	CHZ	0.096392	31,500	1.07%	1401/04/3 00:26
91	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.379694	124,100	0.70%	1401/04/3 00:26
92	لوپرینگ	Loopring	LRC	0.398209	130,200	0.44%	1401/04/3 00:26
93	زیلیکا	Zilliqa	ZIL	0.040442	13,200	0.86%	1401/04/3 00:26
94	دش	Dash	DASH	47.5	15,527,300	0.21%	1401/04/3 00:26
96	استیکس	Stacks	STX	0.386371	126,300	1.02%	1401/04/3 00:26
97	دیفای چین	DeFiChain	DFI	0.997868	326,200	1.26%	1401/04/3 00:25
98	پنکیک سواپ	PancakeSwap	CAKE	3.22	1,052,600	1.58%	1401/04/3 00:26

0	بیت کوین	Bitcoin	BTC	20843.07	6,812,349,000	1.01%	1401/04/3 00:30
1	اتریوم	Ethereum	ETH	1121.54	366,564,100	0.96%	1401/04/3 00:30
2	بایننس کوین	Binance Coin	BNB	228.63	74,725,400	1.80%	1401/04/3 00:30
3	تتر	Tether	USDT	0.99927	326,290	0.00%	1401/04/3 00:30
4	یو اس دی کوین	USD Coin	USDC	1.0	326,800	0.00%	1401/04/3 00:30
5	BNB	BNB	BNB	228.63	74,725,400	1.80%	1401/04/3 00:29
6	بایننس یو اس دی	Binance USD	BUSD	1.0	326,800	0.00%	1401/04/3 00:29
7	ریپل	Ripple	XRP	0.332382	108,600	0.83%	1401/04/3 00:30
8	کاردانو	Cardano	ADA	0.47307	154,600	0.36%	1401/04/3 00:30
9	سولانا	Solana	SOL	37.46	12,243,400	0.89%	1401/04/3 00:30
11	دوج کوین	Dogecoin	DOGE	0.063679	20,800	1.32%	1401/04/3 00:30
12	پولکا دات	Polkadot	DOT	7.7	2,516,700	1.18%	1401/04/3 00:30
13	هگز	HEX	HEX	0.042034	13,700	1.59%	1401/04/3 00:25
15	دای	Dai	DAI	1.0	326,800	0.00%	1401/04/3 00:18
16	Wrapped TRON	Wrapped TRON	WTRX	0.064079	20,900	0.00%	1401/04/3 00:20
17	ترون	TRON	TRX	0.062789	20,500	0.44%	1401/04/3 00:30
19	شیبا اینو	SHIBA INU	SHIB	1e-05	3	0.00%	1401/04/3 00:30
20	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.84	1,908,700	0.51%	1401/04/3 00:27
21	رپد بیت کوین	Wrapped Bitcoin	WBTC	20793.26	6,796,069,100	1.04%	1401/04/3 00:29
22	آوالانچ	Avalanche	AVAX	17.86	5,837,400	1.88%	1401/04/3 00:30
24	پالیگان	Polygon	MATIC	0.53825	175,900	7.86%	1401/04/3 00:29
25	یوکَش	yOUcash	YOUC	0.500201	163,500	0.01%	1401/04/3 00:25
26	یونی سواپ	Uniswap	UNI	5.41	1,768,200	1.50%	1401/04/3 00:30
27	لایت کوین	Litecoin	LTC	55.47	18,129,800	0.71%	1401/04/3 00:30
28	Lido Staked ETH	Lido Staked ETH	STETH	1071.52	350,215,600	1.54%	1401/04/3 00:25
29	اف تی ایکس توکن	FTX Token	FTT	25.93	8,475,000	0.74%	1401/04/3 00:29
30	چین لینک	Chainlink	LINK	6.91	2,258,500	1.17%	1401/04/3 00:30
31	Cronos	Cronos	CRO	0.120254	39,300	0.72%	1401/04/3 00:29
32	استلار	Stellar	XLM	0.116715	38,100	1.14%	1401/04/3 00:30
34	نیر پروتکل	NEAR Protocol	NEAR	3.49	1,140,700	1.16%	1401/04/3 00:21
35	کازماز	Cosmos	ATOM	8.09	2,644,100	1.25%	1401/04/3 00:30
36	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/3 00:30
37	الگوراند	Algorand	ALGO	0.326268	106,600	0.19%	1401/04/3 00:29
38	بیت کوین کش	Bitcoin Cash	BCH	116.35	38,027,800	0.64%	1401/04/3 00:30
39	مونرو	Monero	XMR	120.71	39,452,900	0.74%	1401/04/3 00:30
40	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20786.91	6,793,993,700	1.60%	1401/04/3 00:25
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.66	5,118,300	0.84%	1401/04/3 00:30
42	Chain	Chain	XCN	0.085766	28,000	0.55%	1401/04/3 00:25
43	وی چین	VeChain	VET	0.023766	7,800	0.95%	1401/04/3 00:29
44	فلو	Flow	FLOW	1.58	516,400	1.28%	1401/04/3 00:30
45	دیسنترالند	Decentraland	MANA	0.879469	287,400	1.04%	1401/04/3 00:29
46	هدِرا	Hedera	HBAR	0.072173	23,600	0.65%	1401/04/3 00:29
47	فرکس	Frax	FRAX	1.0	326,800	0.09%	1401/04/3 00:20
48	اینترنت کامپیوتر	Internet Computer	ICP	5.75	1,879,300	0.70%	1401/04/3 00:29
49	الروند	Elrond	EGLD	59.32	19,388,100	0.78%	1401/04/3 00:30
50	Toncoin	Toncoin	TON	1.08	353,000	0.00%	1401/04/3 00:20
51	ایپ کوین	APEcoin	APE	4.38	1,431,600	1.15%	1401/04/3 00:29
52	فایل کوین	Filecoin	FIL	5.78	1,889,100	0.87%	1401/04/3 00:30
53	تتا نتورک	Theta Network	THETA	1.28	418,400	1.59%	1401/04/3 00:27
55	تزوس	Tezos	XTZ	1.41	460,800	1.44%	1401/04/3 00:30
56	هلیوم	Helium	HNT	10.39	3,395,900	1.37%	1401/04/3 00:29
57	د سندباکس	The Sandbox	SAND	0.992706	324,500	1.24%	1401/04/3 00:30
58	ترو یو اس دی	TrueUSD	TUSD	1.0	326,800	0.00%	1401/04/3 00:20
59	بیت کوین اس وی	Bitcoin SV	BSV	63.68	20,813,200	0.47%	1401/04/3 00:29
60	اکسی اینفینیتی	Axie Infinity	AXS	14.49	4,735,900	0.56%	1401/04/3 00:27
61	رپد ان بی ان	Wrapped BNB	WBNB	228.17	74,575,100	2.09%	1401/04/3 00:25
62	کوکوین توکن	KuCoin Token	KCS	10.48	3,425,300	0.87%	1401/04/3 00:29
63	ایاس	EOS	EOS	0.960378	313,900	0.86%	1401/04/3 00:30
64	پکس دالر	Pax Dollar	USDP	1.0	326,800	0.00%	1401/04/3 00:19
65	زد کش	Zcash	ZEC	64.54	21,094,300	0.91%	1401/04/3 00:30
66	میکر	Maker	MKR	942.38	308,007,500	1.59%	1401/04/3 00:30
67	آوه	Aave	AAVE	65.12	21,283,800	1.54%	1401/04/3 00:29
69	هوبی توکن	Huobi Token	HT	5.4	1,764,900	0.37%	1401/04/3 00:29
70	میوتا	IOTA	MIOTA	0.295635	96,600	0.60%	1401/04/3 00:29
71	هوبی بی تی اس	Huobi BTC	HBTC	20830.04	6,808,090,300	1.41%	1401/04/3 00:25
74	نوترینو یو اس دی	Neutrino USD	USDN	0.99336	324,700	0.06%	1401/04/3 00:29
75	 د گراف	The Graph	GRT	0.110172	36,000	0.79%	1401/04/3 00:29
76	ای کش	eCash	XEC	3.9e-05	13	0.00%	1401/04/3 00:19
78	لیکوییتی یو اس دی 	Liquity USD	LUSD	1.02	333,400	0.00%	1401/04/3 00:19
80	USDD	USDD	USDD	0.975602	318,900	0.08%	1401/04/3 00:29
82	کلیتن	Klaytn	KLAY	0.244674	80,000	0.40%	1401/04/3 00:29
83	اوکی بی	OKB	OKB	11.42	3,732,500	0.26%	1401/04/3 00:29
84	ثور چین	THORChain	RUNE	2.06	673,300	4.57%	1401/04/3 00:27
85	فانتوم	Fantom	FTM	0.265585	86,800	0.97%	1401/04/3 00:30
86	ویوز	Waves	WAVES	6.22	2,032,900	1.80%	1401/04/3 00:30
87	کوانت	Quant	QNT	55.2	18,041,600	0.07%	1401/04/3 00:29
88	نئو	Neo	NEO	9.22	3,013,500	0.66%	1401/04/3 00:30
89	پکس گلد	PAX Gold	PAXG	1830.9	598,411,400	0.04%	1401/04/3 00:29
90	چیلیز	Chiliz	CHZ	0.096355	31,500	1.03%	1401/04/3 00:29
91	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.380341	124,300	0.87%	1401/04/3 00:29
92	لوپرینگ	Loopring	LRC	0.398255	130,200	0.45%	1401/04/3 00:30
93	زیلیکا	Zilliqa	ZIL	0.040455	13,200	0.89%	1401/04/3 00:29
94	دش	Dash	DASH	47.55	15,541,200	0.32%	1401/04/3 00:30
96	استیکس	Stacks	STX	0.38788	126,800	1.42%	1401/04/3 00:29
97	دیفای چین	DeFiChain	DFI	0.997868	326,100	1.26%	1401/04/3 00:25
98	پنکیک سواپ	PancakeSwap	CAKE	3.22	1,052,400	1.58%	1401/04/3 00:30

0	بیت کوین	Bitcoin	BTC	20855.6	6,814,358,700	1.07%	1401/04/3 00:31
1	اتریوم	Ethereum	ETH	1122.47	366,755,800	1.04%	1401/04/3 00:31
2	بایننس کوین	Binance Coin	BNB	228.82	74,764,600	1.88%	1401/04/3 00:31
3	تتر	Tether	USDT	0.999281	326,380	0.00%	1401/04/3 00:31
4	یو اس دی کوین	USD Coin	USDC	1.0	326,700	0.00%	1401/04/3 00:31
5	BNB	BNB	BNB	228.82	74,764,600	1.88%	1401/04/3 00:31
6	بایننس یو اس دی	Binance USD	BUSD	1.0	326,700	0.00%	1401/04/3 00:29
7	ریپل	Ripple	XRP	0.33243	108,600	0.85%	1401/04/3 00:31
8	کاردانو	Cardano	ADA	0.473468	154,700	0.44%	1401/04/3 00:31
9	سولانا	Solana	SOL	37.51	12,256,000	1.02%	1401/04/3 00:31
11	دوج کوین	Dogecoin	DOGE	0.063704	20,800	1.36%	1401/04/3 00:31
12	پولکا دات	Polkadot	DOT	7.7	2,515,900	1.18%	1401/04/3 00:31
13	هگز	HEX	HEX	0.042034	13,700	1.59%	1401/04/3 00:25
15	دای	Dai	DAI	1.0	326,700	0.00%	1401/04/3 00:18
16	Wrapped TRON	Wrapped TRON	WTRX	0.064079	20,900	0.00%	1401/04/3 00:20
17	ترون	TRON	TRX	0.062887	20,500	0.60%	1401/04/3 00:31
19	شیبا اینو	SHIBA INU	SHIB	1e-05	3	0.00%	1401/04/3 00:31
20	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.84	1,908,200	0.51%	1401/04/3 00:27
21	رپد بیت کوین	Wrapped Bitcoin	WBTC	20803.14	6,797,218,000	1.09%	1401/04/3 00:31
22	آوالانچ	Avalanche	AVAX	17.87	5,838,800	1.94%	1401/04/3 00:31
24	پالیگان	Polygon	MATIC	0.539114	176,200	8.03%	1401/04/3 00:31
25	یوکَش	yOUcash	YOUC	0.500201	163,400	0.01%	1401/04/3 00:25
26	یونی سواپ	Uniswap	UNI	5.42	1,770,900	1.69%	1401/04/3 00:31
27	لایت کوین	Litecoin	LTC	55.48	18,127,500	0.73%	1401/04/3 00:31
28	Lido Staked ETH	Lido Staked ETH	STETH	1071.52	350,108,400	1.54%	1401/04/3 00:25
29	اف تی ایکس توکن	FTX Token	FTT	25.94	8,475,600	0.78%	1401/04/3 00:31
30	چین لینک	Chainlink	LINK	6.91	2,257,800	1.17%	1401/04/3 00:31
31	Cronos	Cronos	CRO	0.120289	39,300	0.75%	1401/04/3 00:31
32	استلار	Stellar	XLM	0.116746	38,100	1.17%	1401/04/3 00:31
34	نیر پروتکل	NEAR Protocol	NEAR	3.49	1,140,300	1.16%	1401/04/3 00:21
35	کازماز	Cosmos	ATOM	8.08	2,640,100	1.13%	1401/04/3 00:31
36	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/3 00:31
37	الگوراند	Algorand	ALGO	0.326298	106,600	0.20%	1401/04/3 00:31
38	بیت کوین کش	Bitcoin Cash	BCH	116.38	38,026,000	0.67%	1401/04/3 00:31
39	مونرو	Monero	XMR	120.74	39,450,600	0.77%	1401/04/3 00:31
40	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20786.91	6,791,915,000	1.60%	1401/04/3 00:25
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.67	5,120,000	0.90%	1401/04/3 00:31
42	Chain	Chain	XCN	0.085766	28,000	0.55%	1401/04/3 00:25
43	وی چین	VeChain	VET	0.023772	7,800	0.98%	1401/04/3 00:31
44	فلو	Flow	FLOW	1.58	516,200	1.28%	1401/04/3 00:31
45	دیسنترالند	Decentraland	MANA	0.879775	287,500	1.08%	1401/04/3 00:31
46	هدِرا	Hedera	HBAR	0.07222	23,600	0.71%	1401/04/3 00:31
47	فرکس	Frax	FRAX	1.0	326,700	0.09%	1401/04/3 00:20
48	اینترنت کامپیوتر	Internet Computer	ICP	5.75	1,878,800	0.70%	1401/04/3 00:29
49	الروند	Elrond	EGLD	59.33	19,385,500	0.80%	1401/04/3 00:31
50	Toncoin	Toncoin	TON	1.08	352,900	0.00%	1401/04/3 00:20
51	ایپ کوین	APEcoin	APE	4.38	1,431,100	1.15%	1401/04/3 00:29
52	فایل کوین	Filecoin	FIL	5.78	1,888,600	0.87%	1401/04/3 00:31
53	تتا نتورک	Theta Network	THETA	1.28	418,200	1.59%	1401/04/3 00:27
55	تزوس	Tezos	XTZ	1.41	460,700	1.44%	1401/04/3 00:31
56	د سندباکس	The Sandbox	SAND	0.993493	324,600	1.33%	1401/04/3 00:31
57	هلیوم	Helium	HNT	10.39	3,394,800	1.37%	1401/04/3 00:29
58	ترو یو اس دی	TrueUSD	TUSD	1.0	326,700	0.00%	1401/04/3 00:20
59	بیت کوین اس وی	Bitcoin SV	BSV	63.68	20,806,800	0.47%	1401/04/3 00:29
60	اکسی اینفینیتی	Axie Infinity	AXS	14.49	4,734,500	0.56%	1401/04/3 00:27
61	رپد ان بی ان	Wrapped BNB	WBNB	228.17	74,552,300	2.09%	1401/04/3 00:25
62	کوکوین توکن	KuCoin Token	KCS	10.49	3,427,500	0.96%	1401/04/3 00:31
63	ایاس	EOS	EOS	0.959536	313,500	0.77%	1401/04/3 00:31
64	پکس دالر	Pax Dollar	USDP	1.0	326,700	0.00%	1401/04/3 00:19
65	زد کش	Zcash	ZEC	64.52	21,081,300	0.88%	1401/04/3 00:31
66	میکر	Maker	MKR	947.63	309,628,600	2.16%	1401/04/3 00:31
67	آوه	Aave	AAVE	65.26	21,323,100	1.76%	1401/04/3 00:31
69	هوبی توکن	Huobi Token	HT	5.4	1,764,400	0.37%	1401/04/3 00:29
70	میوتا	IOTA	MIOTA	0.29597	96,700	0.72%	1401/04/3 00:31
71	هوبی بی تی اس	Huobi BTC	HBTC	20830.04	6,806,007,300	1.41%	1401/04/3 00:25
74	نوترینو یو اس دی	Neutrino USD	USDN	0.993397	324,600	0.07%	1401/04/3 00:31
75	 د گراف	The Graph	GRT	0.110157	36,000	0.78%	1401/04/3 00:31
76	ای کش	eCash	XEC	3.9e-05	13	0.00%	1401/04/3 00:19
78	لیکوییتی یو اس دی 	Liquity USD	LUSD	1.02	333,300	0.00%	1401/04/3 00:19
80	USDD	USDD	USDD	0.976036	318,900	0.12%	1401/04/3 00:31
81	کلیتن	Klaytn	KLAY	0.244797	80,000	0.45%	1401/04/3 00:31
83	اوکی بی	OKB	OKB	11.43	3,734,600	0.35%	1401/04/3 00:31
84	ثور چین	THORChain	RUNE	2.06	673,100	4.57%	1401/04/3 00:27
85	ویوز	Waves	WAVES	6.23	2,035,600	1.96%	1401/04/3 00:31
86	فانتوم	Fantom	FTM	0.265888	86,900	1.09%	1401/04/3 00:31
87	کوانت	Quant	QNT	55.23	18,045,900	0.13%	1401/04/3 00:31
88	نئو	Neo	NEO	9.22	3,012,500	0.66%	1401/04/3 00:31
89	پکس گلد	PAX Gold	PAXG	1831.12	598,300,100	0.03%	1401/04/3 00:31
90	چیلیز	Chiliz	CHZ	0.096297	31,500	0.97%	1401/04/3 00:31
91	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.380487	124,300	0.91%	1401/04/3 00:31
92	لوپرینگ	Loopring	LRC	0.398616	130,200	0.54%	1401/04/3 00:31
93	زیلیکا	Zilliqa	ZIL	0.040465	13,200	0.91%	1401/04/3 00:31
94	دش	Dash	DASH	47.56	15,539,800	0.34%	1401/04/3 00:31
95	استیکس	Stacks	STX	0.388015	126,800	1.45%	1401/04/3 00:31
97	دیفای چین	DeFiChain	DFI	0.997868	326,000	1.26%	1401/04/3 00:25
98	پنکیک سواپ	PancakeSwap	CAKE	3.22	1,052,100	1.58%	1401/04/3 00:31
99	STEPN	STEPN	GMT	0.78573	256,700	1.37%	1401/04/3 00:31

0	بیت کوین	Bitcoin	BTC	20819.21	6,777,902,000	0.90%	1401/04/3 01:31
1	اتریوم	Ethereum	ETH	1133.18	368,918,100	2.00%	1401/04/3 01:31
2	بایننس کوین	Binance Coin	BNB	228.36	74,344,900	1.68%	1401/04/3 01:31
3	تتر	Tether	USDT	0.99928	325,070	0.00%	1401/04/3 01:31
4	یو اس دی کوین	USD Coin	USDC	1.0	325,600	0.00%	1401/04/3 01:31
5	BNB	BNB	BNB	228.36	74,344,900	1.68%	1401/04/3 01:31
6	بایننس یو اس دی	Binance USD	BUSD	0.999383	325,400	0.06%	1401/04/3 01:31
7	کاردانو	Cardano	ADA	0.477201	155,400	1.23%	1401/04/3 01:31
8	ریپل	Ripple	XRP	0.331909	108,100	0.69%	1401/04/3 01:31
9	سولانا	Solana	SOL	37.77	12,296,400	1.72%	1401/04/3 01:31
11	دوج کوین	Dogecoin	DOGE	0.063851	20,800	1.59%	1401/04/3 01:31
12	پولکا دات	Polkadot	DOT	7.71	2,510,100	1.31%	1401/04/3 01:31
13	هگز	HEX	HEX	0.042232	13,700	2.07%	1401/04/3 01:31
15	دای	Dai	DAI	1.0	325,600	0.00%	1401/04/3 00:18
16	Wrapped TRON	Wrapped TRON	WTRX	0.064079	20,900	0.00%	1401/04/3 00:20
17	ترون	TRON	TRX	0.063205	20,600	1.11%	1401/04/3 01:31
19	شیبا اینو	SHIBA INU	SHIB	1e-05	3	0.00%	1401/04/3 01:31
20	رپد بیت کوین	Wrapped Bitcoin	WBTC	20861.59	6,791,699,200	1.37%	1401/04/3 01:31
21	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.81	1,891,500	1.03%	1401/04/3 01:31
22	آوالانچ	Avalanche	AVAX	17.94	5,840,500	2.34%	1401/04/3 01:31
24	پالیگان	Polygon	MATIC	0.53953	175,600	8.11%	1401/04/3 01:31
25	یوکَش	yOUcash	YOUC	0.500146	162,800	0.00%	1401/04/3 01:31
26	یونی سواپ	Uniswap	UNI	5.47	1,780,800	2.63%	1401/04/3 01:31
27	لایت کوین	Litecoin	LTC	55.71	18,136,900	1.14%	1401/04/3 01:31
28	Lido Staked ETH	Lido Staked ETH	STETH	1082.15	352,304,800	2.55%	1401/04/3 01:31
29	اف تی ایکس توکن	FTX Token	FTT	25.97	8,454,800	0.89%	1401/04/3 01:31
30	چین لینک	Chainlink	LINK	6.95	2,262,600	1.76%	1401/04/3 01:31
31	Cronos	Cronos	CRO	0.120265	39,200	0.73%	1401/04/3 01:31
32	استلار	Stellar	XLM	0.117429	38,200	1.76%	1401/04/3 01:31
34	نیر پروتکل	NEAR Protocol	NEAR	3.5	1,139,500	1.45%	1401/04/3 01:28
35	کازماز	Cosmos	ATOM	8.09	2,633,800	1.25%	1401/04/3 01:31
36	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/3 01:31
37	الگوراند	Algorand	ALGO	0.328529	107,000	0.89%	1401/04/3 01:31
38	بیت کوین کش	Bitcoin Cash	BCH	116.86	38,044,900	1.08%	1401/04/3 01:31
39	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20886.87	6,799,929,400	2.09%	1401/04/3 01:31
40	مونرو	Monero	XMR	120.71	39,298,300	0.74%	1401/04/3 01:31
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.83	5,153,600	1.93%	1401/04/3 01:31
42	Chain	Chain	XCN	0.085496	27,800	0.23%	1401/04/3 01:31
43	وی چین	VeChain	VET	0.023786	7,700	1.04%	1401/04/3 01:31
44	فلو	Flow	FLOW	1.58	514,400	1.28%	1401/04/3 01:31
45	دیسنترالند	Decentraland	MANA	0.880532	286,700	1.16%	1401/04/3 01:31
46	هدِرا	Hedera	HBAR	0.072705	23,700	1.39%	1401/04/3 01:31
47	فرکس	Frax	FRAX	1.0	325,600	0.09%	1401/04/3 01:15
48	اینترنت کامپیوتر	Internet Computer	ICP	5.78	1,881,700	1.23%	1401/04/3 01:28
49	Toncoin	Toncoin	TON	1.09	354,900	1.87%	1401/04/3 00:50
50	الروند	Elrond	EGLD	59.3	19,305,700	0.75%	1401/04/3 01:31
51	ایپ کوین	APEcoin	APE	4.39	1,429,200	1.39%	1401/04/3 01:28
52	فایل کوین	Filecoin	FIL	5.77	1,878,500	0.70%	1401/04/3 01:31
53	تتا نتورک	Theta Network	THETA	1.29	420,000	2.38%	1401/04/3 01:19
55	تزوس	Tezos	XTZ	1.41	459,000	1.44%	1401/04/3 01:31
56	د سندباکس	The Sandbox	SAND	0.996945	324,600	1.68%	1401/04/3 01:31
57	هلیوم	Helium	HNT	10.42	3,392,300	1.66%	1401/04/3 01:31
58	ترو یو اس دی	TrueUSD	TUSD	1.0	325,600	0.00%	1401/04/3 00:20
59	بیت کوین اس وی	Bitcoin SV	BSV	63.94	20,816,300	0.88%	1401/04/3 01:31
60	اکسی اینفینیتی	Axie Infinity	AXS	14.57	4,743,400	1.11%	1401/04/3 01:31
61	رپد ان بی ان	Wrapped BNB	WBNB	228.06	74,247,200	2.04%	1401/04/3 01:31
62	کوکوین توکن	KuCoin Token	KCS	10.51	3,421,600	1.15%	1401/04/3 01:31
63	ایاس	EOS	EOS	0.96654	314,700	1.51%	1401/04/3 01:31
64	زد کش	Zcash	ZEC	64.7	21,063,700	1.16%	1401/04/3 01:31
65	پکس دالر	Pax Dollar	USDP	1.0	325,600	0.00%	1401/04/3 00:19
66	میکر	Maker	MKR	962.5	313,351,500	3.76%	1401/04/3 01:31
68	آوه	Aave	AAVE	65.87	21,444,600	2.71%	1401/04/3 01:31
70	هوبی توکن	Huobi Token	HT	5.4	1,758,000	0.37%	1401/04/3 01:31
71	میوتا	IOTA	MIOTA	0.29704	96,700	1.08%	1401/04/3 01:31
72	هوبی بی تی اس	Huobi BTC	HBTC	20849.31	6,787,701,400	1.51%	1401/04/3 01:31
75	نوترینو یو اس دی	Neutrino USD	USDN	0.991758	322,900	0.10%	1401/04/3 01:31
76	 د گراف	The Graph	GRT	0.109765	35,700	0.42%	1401/04/3 01:31
77	ای کش	eCash	XEC	3.9e-05	13	2.63%	1401/04/3 00:49
79	لیکوییتی یو اس دی 	Liquity USD	LUSD	1.02	332,100	0.00%	1401/04/3 00:19
81	کلیتن	Klaytn	KLAY	0.24543	79,900	0.71%	1401/04/3 01:31
82	USDD	USDD	USDD	0.976213	317,800	0.14%	1401/04/3 01:31
84	ثور چین	THORChain	RUNE	2.12	690,200	7.61%	1401/04/3 01:28
85	اوکی بی	OKB	OKB	11.44	3,724,400	0.44%	1401/04/3 01:31
86	فانتوم	Fantom	FTM	0.267753	87,200	1.80%	1401/04/3 01:31
87	ویوز	Waves	WAVES	6.19	2,015,200	1.31%	1401/04/3 01:31
88	کوانت	Quant	QNT	55.54	18,081,600	0.69%	1401/04/3 01:31
89	نئو	Neo	NEO	9.35	3,044,000	2.07%	1401/04/3 01:31
90	پکس گلد	PAX Gold	PAXG	1826.95	594,781,800	0.26%	1401/04/3 01:31
91	چیلیز	Chiliz	CHZ	0.097373	31,700	2.09%	1401/04/3 01:31
92	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.384307	125,100	1.92%	1401/04/3 01:31
93	لوپرینگ	Loopring	LRC	0.398581	129,800	0.53%	1401/04/3 01:31
94	زیلیکا	Zilliqa	ZIL	0.040894	13,300	1.98%	1401/04/3 01:31
95	دش	Dash	DASH	48.07	15,649,700	1.41%	1401/04/3 01:31
96	استیکس	Stacks	STX	0.389923	126,900	1.95%	1401/04/3 01:31
97	دیفای چین	DeFiChain	DFI	1.0	325,600	1.48%	1401/04/3 01:30
99	پنکیک سواپ	PancakeSwap	CAKE	3.22	1,048,300	1.58%	1401/04/3 01:31

0	بیت کوین	Bitcoin	BTC	20746.94	6,751,469,200	0.55%	1401/04/3 02:43
1	اتریوم	Ethereum	ETH	1129.08	367,425,200	1.63%	1401/04/3 02:43
2	بایننس کوین	Binance Coin	BNB	227.22	73,941,900	1.17%	1401/04/3 02:43
3	تتر	Tether	USDT	0.999258	324,900	0.00%	1401/04/3 02:43
4	یو اس دی کوین	USD Coin	USDC	1.0	325,400	0.00%	1401/04/3 02:43
5	BNB	BNB	BNB	227.22	73,941,900	1.17%	1401/04/3 02:42
6	بایننس یو اس دی	Binance USD	BUSD	1.0	325,400	0.00%	1401/04/3 02:42
7	ریپل	Ripple	XRP	0.332866	108,300	0.98%	1401/04/3 02:43
8	کاردانو	Cardano	ADA	0.473907	154,200	0.54%	1401/04/3 02:43
9	سولانا	Solana	SOL	37.45	12,187,000	0.86%	1401/04/3 02:43
11	دوج کوین	Dogecoin	DOGE	0.063718	20,700	1.38%	1401/04/3 02:43
12	پولکا دات	Polkadot	DOT	7.66	2,492,700	0.66%	1401/04/3 02:43
13	هگز	HEX	HEX	0.042991	14,000	3.90%	1401/04/3 02:41
15	دای	Dai	DAI	1.0	325,400	0.00%	1401/04/3 02:29
16	Wrapped TRON	Wrapped TRON	WTRX	0.064079	20,900	0.00%	1401/04/3 00:20
17	ترون	TRON	TRX	0.062971	20,500	0.73%	1401/04/3 02:43
19	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.81	1,890,700	1.03%	1401/04/3 02:42
20	شیبا اینو	SHIBA INU	SHIB	1e-05	3	0.00%	1401/04/3 02:43
21	رپد بیت کوین	Wrapped Bitcoin	WBTC	20732.46	6,746,757,100	0.74%	1401/04/3 02:42
22	آوالانچ	Avalanche	AVAX	18.03	5,867,300	2.85%	1401/04/3 02:43
24	پالیگان	Polygon	MATIC	0.547015	178,000	9.61%	1401/04/3 02:42
25	یوکَش	yOUcash	YOUC	0.500175	162,800	0.00%	1401/04/3 02:41
26	یونی سواپ	Uniswap	UNI	5.51	1,793,100	3.38%	1401/04/3 02:43
27	لایت کوین	Litecoin	LTC	55.58	18,086,800	0.91%	1401/04/3 02:43
28	Lido Staked ETH	Lido Staked ETH	STETH	1070.83	348,469,500	1.47%	1401/04/3 02:41
29	اف تی ایکس توکن	FTX Token	FTT	25.98	8,454,400	0.93%	1401/04/3 02:42
30	چین لینک	Chainlink	LINK	6.92	2,251,900	1.32%	1401/04/3 02:43
31	Cronos	Cronos	CRO	0.119586	38,900	0.16%	1401/04/3 02:42
32	استلار	Stellar	XLM	0.116575	37,900	1.02%	1401/04/3 02:43
34	نیر پروتکل	NEAR Protocol	NEAR	3.49	1,135,700	1.16%	1401/04/3 02:42
35	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/3 02:43
36	کازماز	Cosmos	ATOM	8.04	2,616,400	0.63%	1401/04/3 02:43
37	الگوراند	Algorand	ALGO	0.328674	107,000	0.93%	1401/04/3 02:42
38	بیت کوین کش	Bitcoin Cash	BCH	116.71	37,979,800	0.95%	1401/04/3 02:43
39	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20757.16	6,754,795,000	1.45%	1401/04/3 02:41
40	مونرو	Monero	XMR	120.12	39,089,500	0.25%	1401/04/3 02:43
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.8	5,141,600	1.74%	1401/04/3 02:43
42	Chain	Chain	XCN	0.085592	27,900	0.34%	1401/04/3 02:41
43	وی چین	VeChain	VET	0.023728	7,700	0.79%	1401/04/3 02:42
44	فلو	Flow	FLOW	1.58	514,200	1.28%	1401/04/3 02:43
45	دیسنترالند	Decentraland	MANA	0.880041	286,400	1.11%	1401/04/3 02:42
46	هدِرا	Hedera	HBAR	0.072256	23,500	0.76%	1401/04/3 02:42
